subject,organ,iou,fam,raw_lo,raw_hi,cqr_lo,cqr_hi,mondrian_lo,mondrian_hi,q50
s0316,adrenal_gland_left,0.4225,urinary,0.2597154679192441,0.72281690855425,0.19216937465928324,0.7903630018142108,0.15387128126007082,0.8286610952134232,0.6057493572294609
s0316,adrenal_gland_right,0.7915,urinary,0.15906987338455725,0.68197151446437,0.09152378012459639,0.7495176077243308,0.05322568672538397,0.7878157011235433,0.4607947153460751
s0316,aorta,0.8459,great_vessel,0.5912296939769786,0.8194538348797313,0.5236836007170177,0.8869999281396922,0.48064025601857546,0.9300432728381345,0.7989403318757808
s0316,autochthon_left,0.9065,muscle,0.904941715877014,0.9343393484686932,0.8373956226170531,1.0,0.8340231534900334,1.0,0.9227282098529196
s0316,autochthon_right,0.8492,muscle,0.8836102803919932,0.9004440422696416,0.8160641871320323,0.9679901355296024,0.8126917180050126,0.9713626046566222,0.9041471607463778
s0316,colon,0.583,digestive,0.3471354339687417,0.7721507063688003,0.27958934070878083,0.8396967996287612,0.2637021666472784,0.8555839736902636,0.6716823439560499
s0316,duodenum,0.7838,digestive,0.5199100097165407,0.8417968816315763,0.4523639164565798,0.9093429748915371,0.4364767423950774,0.9252301489530396,0.7318152571790674
s0316,esophagus,0.7201,digestive,0.22250368974172324,0.5681016651011447,0.15495759648176238,0.6356477583611055,0.13907042242025996,0.651534932422608,0.6059884340894695
s0316,gallbladder,0.0,solid_abdominal,6.378556198545661e-20,0.2995887762827428,0.0,0.36713486954270363,0.0,0.49581381211680825,0.0
s0316,gluteus_medius_left,0.2542,muscle,0.5807539212968672,0.8334062789725025,0.5132078280369063,0.9009523722324634,0.5098353589098866,0.9043248413594831,0.720212158072261
s0316,gluteus_medius_right,0.1145,muscle,0.058725284033443445,0.5223635038702792,0.0,0.58990959713024,0.0,0.5932820662572598,0.22783902148371296
s0316,gluteus_minimus_right,0.1169,muscle,0.14672549144561517,0.7375578079211189,0.07917939818565431,0.8051039011810798,0.07580692905863459,0.8084763703080995,0.39750036235689745
s0316,heart,0.8022,heart,0.8663378000097531,0.909302883105482,0.7987917067497923,0.9768489763654429,0.7987917067497923,0.9768489763654429,0.8510807956623468
s0316,hip_left,0.5888,pelvic_bone,0.7275871787044473,0.8150532161715838,0.6600410854444865,0.8825993094315446,0.6743058860030678,0.8683345088729633,0.7476095503576606
s0316,hip_right,0.6442,pelvic_bone,0.7072052722430259,0.8229759382857483,0.639659178983065,0.8905220315457092,0.6539239795416464,0.8762572309871278,0.8097570036890752
s0316,iliac_artery_left,0.6371,great_vessel,0.23425809557954755,0.5475015116129094,0.1667120023195867,0.6150476048728702,0.12366865762114446,0.6580909495713125,0.54258775116516
s0316,iliac_artery_right,0.662,great_vessel,0.14495114344130894,0.5965474014713331,0.07740505018134808,0.664093494731294,0.03436170548290585,0.7071368394297362,0.6060701166931554
s0316,iliac_vena_left,0.0,great_vessel,6.378556198545661e-20,0.17692513162230578,0.0,0.24447122488226664,0.0,0.28751456958070887,0.06903799578183614
s0316,iliac_vena_right,0.3625,great_vessel,0.11758847496790169,0.4211122768347783,0.05004238170794083,0.48865837009473917,0.006999037009498596,0.5317017147931814,0.2449857978751
s0316,iliopsoas_left,0.8199,muscle,0.8740516766081765,0.8660553745814761,0.8065055833482156,0.9336014678414369,0.8031331142211959,0.9369739369684567,0.8770063430307686
s0316,iliopsoas_right,0.774,muscle,0.8720726274153211,0.8903639011726404,0.8045265341553602,0.9579099944326013,0.8011540650283405,0.961282463559621,0.9229423096085959
s0316,inferior_vena_cava,0.852,great_vessel,0.7138191075951547,0.8797425663853453,0.6462730143351938,0.9472886596453062,0.6032296696367516,0.9903320043437485,0.856114495277871
s0316,intervertebral_discs,0.7281,vertebrae,0.6709865914485889,0.7839070288755847,0.603440498188628,0.8514531221355456,0.5706301431175841,0.8842634772065895,0.7817846385795099
s0316,kidney_left,0.9084,urinary,0.8711459422133925,0.9207103703465195,0.8035998489534316,0.9882564636064803,0.7653017555542192,1.0,0.8795188269266566
s0316,kidney_right,0.3709,urinary,0.8466316805433595,0.9137393340801819,0.7790855872833986,0.9812854273401428,0.7407874938841862,1.0,0.8265937737234956
s0316,liver,0.8384,solid_abdominal,0.8019701263318283,0.9421002372034949,0.7344240330718674,1.0,0.6057450904977628,1.0,0.8958279091327008
s0316,lung_left,0.9289,lung,0.9553055875258422,0.9741237396277966,0.8877594942658813,1.0,0.9283459322059575,1.0,0.9700136914248683
s0316,lung_right,0.9256,lung,0.9504910523696964,0.9759372835996923,0.8829449591097356,1.0,0.9235313970498118,1.0,0.9354895074455647
s0316,pancreas,0.5585,solid_abdominal,0.44114969693380957,0.8158326752540512,0.3736036036738487,0.8833787685140121,0.2449246610997441,1.0,0.7501518391195181
s0316,portal_vein_and_splenic_vein,0.6446,great_vessel,0.12939688395813165,0.6944506515088764,0.06185079069817079,0.7619967447688373,0.018807445999728556,0.8050400894672796,0.5536513581763023
s0316,sacrum,0.7512,pelvic_bone,0.7090568952092545,0.8376239121042803,0.6415108019492937,0.9051700053642412,0.655775602507875,0.8909052048056598,0.779031113117723
s0316,small_bowel,0.7881,digestive,0.5763612221142649,0.8287591322283483,0.508815128854304,0.8963052254883092,0.4929279547928016,0.9121923995498116,0.6905749451368334
s0316,spinal_cord,0.8043,neuro,0.7391446190635745,0.8675142835720168,0.6715985258036137,0.9350603768319776,0.6722434556763259,0.9344154469592654,0.850591846920488
s0316,spleen,0.8617,solid_abdominal,0.8004144590218024,0.921932966807778,0.7328683657618416,0.9894790600677389,0.6041894231877369,1.0,0.8205640534933761
s0316,stomach,0.8425,digestive,0.7244464237363673,0.8754018920076678,0.6569003304764064,0.9429479852676287,0.641013156414904,0.9588351593291311,0.8132781360590308
s0316,urinary_bladder,0.0997,urinary,0.12653703791296655,0.6777740468740951,0.058990944653005695,0.745320140134056,0.020692851253793276,0.7836182335332684,0.5556592680552267
s0316,vertebrae,0.8383,vertebrae,0.8370835227268627,0.8939819919226587,0.7695374294669018,0.9615280851826196,0.7367270743958579,0.9943384402536635,0.8563280859022185
s0142,aorta,0.1449,great_vessel,0.6270444402150257,0.8462950019400294,0.5602600665183963,0.9130793756366588,0.4720854770331351,1.0,0.7023074545043163
s0142,autochthon_left,0.4409,muscle,0.5893776088533819,0.7897347748873446,0.5225932351567525,0.8565191485839739,0.5364052087944616,0.8427071749462648,0.7252500229356248
s0142,autochthon_right,0.3716,muscle,0.46601345795196053,0.7787182377855744,0.39922908425533116,0.8455026114822037,0.4130410578930403,0.8316906378444946,0.627764878501396
s0142,clavicula_left,0.0,shoulder_bone,0.004978284919337305,0.374262783959483,0.0,0.44104715765611235,0.0,0.8884575209157728,0.13826935912420743
s0142,esophagus,0.128,digestive,0.1075685544910483,0.42147860598770137,0.04078418079441892,0.48826297968433074,0.06824685195332625,0.4608003085254234,0.27213989408780764
s0142,iliopsoas_left,0.0,muscle,8.900611934638585e-20,0.3664613862938736,0.0,0.43324575999050297,0.0,0.4194337863527938,0.0865160806555317
s0142,inferior_vena_cava,0.0,great_vessel,0.07947155819464052,0.5812038691818069,0.01268718449801115,0.6479882428784363,0.0,0.7361628323636975,0.17058982954153482
s0142,intervertebral_discs,0.8074,vertebrae,0.6747428668451003,0.8137691034806545,0.607958493148471,0.8805534771772838,0.6135630224923547,0.8749489478334,0.8131176041504744
s0142,lung_left,0.0,lung,0.10697019089669234,0.4860866482173331,0.040185817200062965,0.5528710219139625,0.08655282589765344,0.5065040132163721,0.2615953367962424
s0142,spinal_cord,0.8683,neuro,0.7760788948846082,0.8629226227064085,0.7092945211879789,0.9297069964030379,0.7297860485556003,0.9092154690354165,0.8616880040413826
s0142,vertebrae,0.8917,vertebrae,0.8283880900977006,0.888423482339602,0.7616037164010713,0.9552078560362314,0.767208245744955,0.9496033266923476,0.8367666475079172
s0515,adrenal_gland_left,0.8278,urinary,0.7283439306101969,0.8221937861895614,0.6615595569135675,0.8889781598861908,0.6371446235313762,0.913393093268382,0.7242013207597181
