subject,organ,iou,fam,raw_lo,raw_hi,cqr_lo,cqr_hi,mondrian_lo,mondrian_hi,q50
s0324,adrenal_gland_left,0.7025,urinary,0.7707567707997162,0.9028693536468685,0.7427518874438395,0.9308742370027452,0.7329335290644596,0.940692595382125,0.8440901958260101
s0324,adrenal_gland_right,0.77,urinary,0.6421846389818358,0.9000299535210488,0.6141797556259591,0.9280348368769255,0.6043613972465792,0.9378531952563053,0.7428805564730538
s0324,aorta,0.8888,great_vessel,0.8966106257120896,0.9569341742093661,0.8686057423562129,0.9849390575652428,0.8575828960214854,0.9959619038999703,0.9214416277654828
s0324,autochthon_left,0.976,muscle,0.957483648166307,0.9768728790348378,0.9294787648104303,1.0,0.9321364071224169,1.0,0.9641989405835162
s0324,autochthon_right,0.9755,muscle,0.9571187087809782,0.9743379328225875,0.9291138254251015,1.0,0.931771467737088,0.9996851738664777,0.9556352888592423
s0324,colon,0.7919,digestive,0.7810626890484177,0.9159162648172415,0.753057805692541,0.9439211481731182,0.6407402304766636,1.0,0.8196162288846518
s0324,costal_cartilages,0.8752,costal_cartilage,0.806183007949098,0.9132026395510108,0.7781781245932213,0.9412075229068875,0.7655669370804715,0.9538187104196373,0.8452032065775817
s0324,duodenum,0.643,digestive,0.8611166254010996,0.9454206639206698,0.8331117420452229,0.9734255472765465,0.7207941668293455,1.0,0.8701985824410453
s0324,esophagus,0.8962,digestive,0.8133314436557503,0.9244823614576934,0.7853265602998736,0.95248724481357,0.6730089850839962,1.0,0.8892689628874333
s0324,femur_left,0.9773,pelvic_bone,0.9761783846909233,0.9830900065335175,0.9481735013350466,1.0,0.9720171952652262,0.9872511959592146,0.9690065032682237
s0324,femur_right,0.9805,pelvic_bone,0.9701342979861801,0.982573339925692,0.9421294146303034,1.0,0.965973108560483,0.9867345293513891,0.9660382074227865
s0324,gallbladder,0.7665,solid_abdominal,0.7493735759191402,0.938759342878084,0.7213686925632635,0.9667642262339607,0.718863628134897,0.9692692906623273,0.8771942124401007
s0324,gluteus_maximus_left,0.9728,muscle,0.9458431935583523,0.9772464380685373,0.9178383102024756,1.0,0.9204959525144621,1.0,0.9510584505429681
s0324,gluteus_maximus_right,0.9721,muscle,0.9591271108870919,0.9719216030965057,0.9311222275312152,0.9999264864523824,0.9337798698432017,0.9972688441403958,0.9565164863789241
s0324,gluteus_medius_left,0.9571,muscle,0.8460186700302178,0.9651572769749155,0.8180137866743411,0.9931621603307922,0.8206714289863276,0.9905045180188057,0.9281212608203828
s0324,gluteus_medius_right,0.9662,muscle,0.9248883886876585,0.9629561063092513,0.8968835053317818,0.990960989665128,0.8995411476437684,0.9883033473531415,0.9336445263788776
s0324,gluteus_minimus_left,0.928,muscle,0.9140957369723783,0.9549519909488796,0.8860908536165016,0.9829568743047563,0.8887484959284881,0.9802992319927698,0.9026819038010592
s0324,gluteus_minimus_right,0.9403,muscle,0.8651190992507056,0.9538585866310455,0.8371142158948289,0.9818634699869222,0.8397718582068154,0.9792058276749357,0.9040759116890749
s0324,heart,0.8806,heart,0.9010572742970101,0.9539155682123317,0.8730523909411334,0.9819204515682084,0.8892214881644732,0.9657513543448686,0.9293906824845339
s0324,hip_left,0.978,pelvic_bone,0.9390894009499264,0.9799753598760629,0.9110845175940497,1.0,0.9349282115242293,0.98413654930176,0.9751287490791143
s0324,hip_right,0.9809,pelvic_bone,0.951159836121832,0.9809671219594565,0.9231549527659553,1.0,0.9469986466961349,0.9851283113851536,0.9757595052548536
s0324,iliac_artery_left,0.708,great_vessel,0.9012378571740344,0.9326214709416918,0.8732329738181577,0.9606263542975685,0.8622101274834302,0.971649200632296,0.8725891289484667
s0324,iliac_artery_right,0.739,great_vessel,0.8624987333803794,0.9352104334865412,0.8344938500245027,0.9632153168424179,0.8234710036897752,0.9742381631771454,0.8784413849666792
s0324,iliac_vena_left,0.8329,great_vessel,0.7344543690029204,0.906801157697153,0.7064494856470437,0.9348060410530297,0.6954266393123162,0.9458288873877572,0.7477883701558307
s0324,iliac_vena_right,0.8246,great_vessel,0.9045593267075294,0.939402786522871,0.8765544433516527,0.9674076698787477,0.8655315970169252,0.9784305162134752,0.8926814446230134
s0324,iliopsoas_left,0.9613,muscle,0.9559310773569558,0.9634607556678263,0.9279261940010791,0.991465639023703,0.9305838363130656,0.9888079967117165,0.9409028162126333
s0324,iliopsoas_right,0.9512,muscle,0.9469399908828516,0.9642253942246267,0.9189351075269749,0.9922302775805034,0.9215927498389614,0.9895726352685169,0.9507068689613426
s0324,inferior_vena_cava,0.797,great_vessel,0.7746082515197477,0.9270240440543814,0.746603368163871,0.9550289274102581,0.7355805218291435,0.9660517737449856,0.8342318648211843
s0324,kidney_left,0.8631,urinary,0.7943083880844533,0.946663393889388,0.7663035047285766,0.9746682772452647,0.7564851463491967,0.9844866356246446,0.8827554994538712
s0324,kidney_right,0.8243,urinary,0.9224184903165458,0.9553162577525157,0.8944136069606691,0.9833211411083924,0.8845952485812892,0.9931394994877722,0.9051261035244165
s0324,liver,0.9716,solid_abdominal,0.9735157104503216,0.9836744399531082,0.9455108270944449,1.0,0.9430057626660784,1.0,0.9701225597058936
s0324,lung_lower_lobe_left,0.9913,lung,0.969915311318846,0.98552792290913,0.9419104279629693,1.0,0.9638349465527308,0.9916082876752452,0.9748236455555014
s0324,lung_lower_lobe_right,0.9929,lung,0.9639836301342303,0.9903060194556065,0.9359787467783536,1.0,0.9579032653681151,0.9963863842217217,0.978914021239964
s0324,lung_middle_lobe_right,0.9693,lung,0.8000280554713962,0.9402320957867993,0.7720231721155195,0.968236979142676,0.793947690705281,0.9463124605529145,0.905710880173823
s0324,lung_upper_lobe_left,0.9751,lung,0.7588246604120386,0.9521269638513901,0.7308197770561619,0.9801318472072668,0.7527442956459234,0.9582073286175052,0.897703083393693
s0324,pancreas,0.8818,solid_abdominal,0.8660810575309911,0.9541985799762441,0.8380761741751144,0.9822034633321208,0.8355711097467479,0.9847085277604873,0.9038516273324738
s0324,portal_vein_and_splenic_vein,0.414,great_vessel,0.4472038460577203,0.8853714436038813,0.4191989627018436,0.913376326959758,0.4081761163671161,0.9243991732944855,0.6095979468835796
s0324,rib_left_10,0.9727,rib,0.6694152229678138,0.9686281291651014,0.641410339611937,0.9966330125209781,0.6295559319000777,1.0,0.9447276919400674
s0324,rib_left_11,0.9611,rib,0.5689210018159793,0.9638665874523744,0.5409161184601026,0.9918714708082511,0.5290617107482433,1.0,0.944694437344693
s0324,rib_left_12,0.939,rib,0.7158999557844073,0.9579109042470164,0.6878950724285307,0.9859157876028931,0.6760406647166713,0.9977701953147524,0.8868700997834866
s0324,rib_left_5,0.0,rib,0.7331659043630255,0.9365381747230883,0.7051610210071488,0.964543058078965,0.6933066132952895,0.9763974657908243,0.8478545902098634
s0324,rib_left_6,0.0,rib,0.8305647430305196,0.9638168345839337,0.8025598596746429,0.9918217179398104,0.7907054519627836,1.0,0.9244810156256966
s0324,rib_left_7,0.0487,rib,0.8876006022605589,0.9662669348248104,0.8595957189046822,0.9942718181806871,0.8477413111928229,1.0,0.9541616922305245
s0324,rib_left_8,0.1829,rib,0.7965240174756416,0.9735718974359481,0.7685191341197649,1.0,0.7566647264079056,1.0,0.9437252991112354
s0324,rib_left_9,0.6375,rib,0.6964787736101313,0.9603739566231453,0.6684738902542546,0.988378839979022,0.6566194825423953,1.0,0.9042378272212797
s0324,rib_right_10,0.9744,rib,0.6979048412564238,0.9671054593183622,0.6698999579005471,0.9951103426742389,0.6580455501886878,1.0,0.95061756125364
s0324,rib_right_11,0.972,rib,0.6766455352842085,0.9682590665532165,0.6486406519283318,0.9962639499090932,0.6367862442164725,1.0,0.9494042488405441
s0324,rib_right_12,0.9454,rib,0.6909699517374996,0.9556364246635228,0.662965068381623,0.9836413080193995,0.6511106606697636,0.9954957157312588,0.9264949904411199
s0324,rib_right_5,0.737,rib,0.6451261399045766,0.9060644061185276,0.6171212565486999,0.9340692894744043,0.6052668488368406,0.9459236971862636,0.6957572994760913
s0324,rib_right_6,0.8856,rib,0.7987213708683477,0.9534020900231444,0.770716487512471,0.981406973379021,0.7588620798006117,0.9932613810908804,0.9067961329319955
s0324,rib_right_7,0.982,rib,0.8241493360365949,0.9675646617186133,0.7961444526807182,0.99556954507449,0.7842900449688589,1.0,0.9447695333067831
s0324,rib_right_8,0.9714,rib,0.8164514571079029,0.9735739863590938,0.7884465737520262,1.0,0.7765921660401669,1.0,0.9452484285446431
s0324,rib_right_9,0.9795,rib,0.7111594450558973,0.9663769627042716,0.6831545617000206,0.9943818460601483,0.6713001539881613,1.0,0.9438187476990699
s0324,sacrum,0.9021,pelvic_bone,0.8791306640601044,0.9585280244738562,0.8511257807042277,0.9865329078297329,0.8749694746344073,0.9626892138995533,0.9093381302731316
s0324,small_bowel,0.6747,digestive,0.9180157592544184,0.951912220746459,0.8900108758985417,0.9799171041023357,0.7776933006826643,1.0,0.8802823459194578
s0324,spinal_cord,0.929,neuro,0.8846152852096837,0.9482661124755616,0.856610401853807,0.9762709958314383,0.8752020401386509,0.9576793575465944,0.9164396826439288
s0324,spleen,0.9229,solid_abdominal,0.9547487511506315,0.9776313112242673,0.9267438677947548,1.0,0.9242388033663883,1.0,0.9449953422527209
s0324,sternum,0.766,shoulder_bone,0.0752376207860104,0.8372870396464467,0.0472327374301337,0.8652919230023234,0.042504479020111924,0.8700201814123452,0.6589356570485267
s0324,stomach,0.8861,digestive,0.9249315646002501,0.962607664567407,0.8969266812443734,0.9906125479232837,0.784609106028496,1.0,0.9334347470214766
s0324,urinary_bladder,0.7895,urinary,0.8553148066197378,0.9594552247812063,0.8273099232638611,0.987460108137083,0.8174915648844813,0.9972784665164628,0.9050088362245812
s0324,vertebrae_L1,0.9855,vertebrae,0.8960373685771349,0.982103244394701,0.8680324852212582,1.0,0.8664154453113485,1.0,0.9789346125607914
s0324,vertebrae_L2,0.979,vertebrae,0.8641782414076209,0.9644049414353202,0.8361733580517442,0.9924098247911969,0.8345563181418345,0.9940268647011066,0.9168541179891603
s0324,vertebrae_L3,0.9814,vertebrae,0.9646868656677121,0.9818851223718554,0.9366819823118354,1.0,0.9350649424019257,1.0,0.9819120846694769
s0324,vertebrae_L4,0.9823,vertebrae,0.9267143779727557,0.9815540852965354,0.898709494616879,1.0,0.8970924547069693,1.0,0.9766633292763836
s0324,vertebrae_L5,0.9842,vertebrae,0.9427933345526175,0.9813560917670029,0.9147884511967408,1.0,0.9131714112868311,1.0,0.9777009091796385
s0324,vertebrae_S1,0.8955,vertebrae,0.8912097156494868,0.9796356332984585,0.8632048322936101,1.0,0.8615877923837004,1.0,0.9616824345133177
s0324,vertebrae_T10,0.9843,vertebrae,0.8525170129186574,0.9739135546617734,0.8245121295627807,1.0,0.8228950896528711,1.0,0.9736703813916581
s0324,vertebrae_T11,0.9836,vertebrae,0.881377596511315,0.9769027035987622,0.8533727131554383,1.0,0.8517556732455286,1.0,0.962033052427487
s0324,vertebrae_T12,0.9792,vertebrae,0.9065554261343045,0.9804878608322558,0.8785505427784278,1.0,0.8769335028685181,1.0,0.9568869316872043
s0324,vertebrae_T9,0.9583,vertebrae,0.06447968508060706,0.9085684765299368,0.03647480172473036,0.9365733598858135,0.03485776181482067,0.9381903997957232,0.8242109883243303
